# CSP logarithmically sampled (velscale=50.0)
# Wavelength, SSP_logage_04.00_z_0.0018, SSP_logage_07.50_z_0.0018, SSP_logage_09.00_z_0.0018, SSP_logage_04.00_z_0.0178, SSP_logage_07.50_z_0.0178, SSP_logage_09.00_z_0.0178
6.471302286145055405e+03 3.949818201363086700e-03 1.137169776484370232e-03 2.637254074215888977e-04 3.940687980502843857e-03 1.090261270292103291e-03 1.952485181391239166e-04
6.472381673199655779e+03 3.951930440962314606e-03 1.140008098445832729e-03 2.634271513670682907e-04 3.937971778213977814e-03 1.089099561795592308e-03 1.968528958968818188e-04
6.473461240291652757e+03 3.949810285121202469e-03 1.136839040555059910e-03 2.615183475427329540e-04 3.923217765986919403e-03 1.078799832612276077e-03 1.970587909454479814e-04
6.474540987451075125e+03 3.943214658647775650e-03 1.128983101807534695e-03 2.597792190499603748e-04 3.907054197043180466e-03 1.067207544110715389e-03 1.955509796971455216e-04
6.475620914707957127e+03 3.939189482480287552e-03 1.126803457736968994e-03 2.616270503494888544e-04 3.904576878994703293e-03 1.067522913217544556e-03 1.959383953362703323e-04
6.476701022092340281e+03 3.938369918614625931e-03 1.129969605244696140e-03 2.640610618982464075e-04 3.910477273166179657e-03 1.075236126780509949e-03 1.971641759155318141e-04
6.477781309634267018e+03 3.937716595828533173e-03 1.133186626248061657e-03 2.642040781211107969e-04 3.916634246706962585e-03 1.082140719518065453e-03 1.971057790797203779e-04
6.478861777363787951e+03 3.936050459742546082e-03 1.135381171479821205e-03 2.624724293127655983e-04 3.917784430086612701e-03 1.084881136193871498e-03 1.962679671123623848e-04
6.479942425310957333e+03 3.931757528334856033e-03 1.134863356128334999e-03 2.584843605291098356e-04 3.907013684511184692e-03 1.079902867786586285e-03 1.940598449436947703e-04
6.481023253505833964e+03 3.925115801393985748e-03 1.130630844272673130e-03 2.533990191295742989e-04 3.886526683345437050e-03 1.067960052751004696e-03 1.904173259390518069e-04
6.482104261978483919e+03 3.921248950064182281e-03 1.127689494751393795e-03 2.516728127375245094e-04 3.873019013553857803e-03 1.059206086210906506e-03 1.887081016320735216e-04
6.483185450758976003e+03 3.922840580344200134e-03 1.129041658714413643e-03 2.542650327086448669e-04 3.875133348628878593e-03 1.059241127222776413e-03 1.904974051285535097e-04
6.484266819877384478e+03 3.925194963812828064e-03 1.130266929976642132e-03 2.576165134087204933e-04 3.881661919876933098e-03 1.061593182384967804e-03 1.931922743096947670e-04
6.485348369363789971e+03 3.924499265849590302e-03 1.128973206505179405e-03 2.595564001239836216e-04 3.884356701746582985e-03 1.062195049598813057e-03 1.947450800798833370e-04
6.486430099248274928e+03 3.923590760678052902e-03 1.129298820160329342e-03 2.606659254524856806e-04 3.890412161126732826e-03 1.066271797753870487e-03 1.954900799319148064e-04
6.487512009560932711e+03 3.923165146261453629e-03 1.131872995756566525e-03 2.608260256238281727e-04 3.900088137015700340e-03 1.073564984835684299e-03 1.956120831891894341e-04
6.488594100331854861e+03 3.917560912668704987e-03 1.130346092395484447e-03 2.592791570350527763e-04 3.897786373272538185e-03 1.073597697541117668e-03 1.943264214787632227e-04
6.489676371591142015e+03 3.903754055500030518e-03 1.121960231103003025e-03 2.570834185462445021e-04 3.879178781062364578e-03 1.064176671206951141e-03 1.921699295053258538e-04
6.490758823368900266e+03 3.884579520672559738e-03 1.108773751184344292e-03 2.550060744397342205e-04 3.850281005725264549e-03 1.049084123224020004e-03 1.903562806546688080e-04
6.491841455695236618e+03 3.864351194351911545e-03 1.091990503482520580e-03 2.510632621124386787e-04 3.814526135101914406e-03 1.027854508720338345e-03 1.875164743978530169e-04
6.492924268600268078e+03 3.845391329377889633e-03 1.072447281330823898e-03 2.434947382425889373e-04 3.775099758058786392e-03 1.000772812403738499e-03 1.816794247133657336e-04
6.494007262114113473e+03 3.832917194813489914e-03 1.059331698343157768e-03 2.363054372835904360e-04 3.747037844732403755e-03 9.805586887523531914e-04 1.760451414156705141e-04
6.495090436266898905e+03 3.831913694739341736e-03 1.060750917531549931e-03 2.337673067813739181e-04 3.744499757885932922e-03 9.793281788006424904e-04 1.748080685501918197e-04
6.496173791088751386e+03 3.840953810140490532e-03 1.072682440280914307e-03 2.357448975089937449e-04 3.762706881389021873e-03 9.927120991051197052e-04 1.774822449078783393e-04
6.497257326609809752e+03 3.854657523334026337e-03 1.086130389012396336e-03 2.406526909908279777e-04 3.785604843869805336e-03 1.008460531011223793e-03 1.816301664803177118e-04
6.498341042860210109e+03 3.865383798256516457e-03 1.093373284675180912e-03 2.454049536027014256e-04 3.799840342253446579e-03 1.017119968309998512e-03 1.847274106694385409e-04
6.499424939870099479e+03 3.870773594826459885e-03 1.095863990485668182e-03 2.497185196261852980e-04 3.804476931691169739e-03 1.019629882648587227e-03 1.872844150057062507e-04
6.500509017669627610e+03 3.874271409586071968e-03 1.099163782782852650e-03 2.540786517783999443e-04 3.806353546679019928e-03 1.022296142764389515e-03 1.902918738778680563e-04
6.501593276288948800e+03 3.875379217788577080e-03 1.101800473406910896e-03 2.565124013926833868e-04 3.809183603152632713e-03 1.026506884954869747e-03 1.920987706398591399e-04
6.502677715758223712e+03 3.872914006933569908e-03 1.101581030525267124e-03 2.577471896074712276e-04 3.811678616330027580e-03 1.030393061228096485e-03 1.929433201439678669e-04
6.503762336107617557e+03 3.869321197271347046e-03 1.101231086067855358e-03 2.588115457911044359e-04 3.813373390585184097e-03 1.034258864820003510e-03 1.936325716087594628e-04
6.504847137367300093e+03 3.867965657263994217e-03 1.103828311897814274e-03 2.594010729808360338e-04 3.815006231889128685e-03 1.038558431901037693e-03 1.943576207850128412e-04
6.505932119567445625e+03 3.867957042530179024e-03 1.106001902371644974e-03 2.587421040516346693e-04 3.811156144365668297e-03 1.037653186358511448e-03 1.944734976859763265e-04
6.507017282738234826e+03 3.867318388074636459e-03 1.104688039049506187e-03 2.572953817434608936e-04 3.800811478868126869e-03 1.029639388434588909e-03 1.935282052727416158e-04
6.508102626909853825e+03 3.867200110107660294e-03 1.103713642805814743e-03 2.570010256022214890e-04 3.796081291511654854e-03 1.024517696350812912e-03 1.928216079249978065e-04
6.509188152112492389e+03 3.869069041684269905e-03 1.107103074900805950e-03 2.582665183581411839e-04 3.805959597229957581e-03 1.030801795423030853e-03 1.934369356604292989e-04
6.510273858376343924e+03 3.871486056596040726e-03 1.112563419155776501e-03 2.592288947198539972e-04 3.823311068117618561e-03 1.043413300067186356e-03 1.942331873578950763e-04
6.511359745731611838e+03 3.871640423312783241e-03 1.116040162742137909e-03 2.588168717920780182e-04 3.835041774436831474e-03 1.052355859428644180e-03 1.940958172781392932e-04
6.512445814208498632e+03 3.868140745908021927e-03 1.116472645662724972e-03 2.576722763478755951e-04 3.835419658571481705e-03 1.054108375683426857e-03 1.936222543008625507e-04
6.513532063837215901e+03 3.858464537188410759e-03 1.112823607400059700e-03 2.554957463871687651e-04 3.821795573458075523e-03 1.047644997015595436e-03 1.923882373375818133e-04
6.514618494647979787e+03 3.845526371151208878e-03 1.106423442251980305e-03 2.522867871448397636e-04 3.802813123911619186e-03 1.037886133417487144e-03 1.897888869279995561e-04
6.515705106671010071e+03 3.835433628410100937e-03 1.100725610740482807e-03 2.502002171240746975e-04 3.790728980675339699e-03 1.032104832120239735e-03 1.878224575193598866e-04
6.516791899936531081e+03 3.831205423921346664e-03 1.096315099857747555e-03 2.500265836715698242e-04 3.787124529480934143e-03 1.030238578096032143e-03 1.874181325547397137e-04
6.517878874474774420e+03 3.832481335848569870e-03 1.094911363907158375e-03 2.513096260372549295e-04 3.790724324062466621e-03 1.031776890158653259e-03 1.879718620330095291e-04
6.518966030315976241e+03 3.838075092062354088e-03 1.099475426599383354e-03 2.542314468882977962e-04 3.802509047091007233e-03 1.039423048496246338e-03 1.899230555864050984e-04
6.520053367490376331e+03 3.844576189294457436e-03 1.107074669562280178e-03 2.570977667346596718e-04 3.817711491137742996e-03 1.050279708579182625e-03 1.923586823977530003e-04
6.521140886028219938e+03 3.847510786727070808e-03 1.112584141083061695e-03 2.582494344096630812e-04 3.826613072305917740e-03 1.057429471984505653e-03 1.933893363457173109e-04
6.522228585959758675e+03 3.844639752060174942e-03 1.114193815737962723e-03 2.584410831332206726e-04 3.824694082140922546e-03 1.058559981174767017e-03 1.932900340761989355e-04
6.523316467315247792e+03 3.835883922874927521e-03 1.111965626478195190e-03 2.585688489489257336e-04 3.814958268776535988e-03 1.056000473909080029e-03 1.933241583174094558e-04
6.524404530124947996e+03 3.821064950898289680e-03 1.104146125726401806e-03 2.577261475380510092e-04 3.795799100771546364e-03 1.047600409947335720e-03 1.928991259774193168e-04
6.525492774419124544e+03 3.803871339187026024e-03 1.091704703867435455e-03 2.551340439822524786e-04 3.767961869016289711e-03 1.031572348438203335e-03 1.906287070596590638e-04
6.526581200228050875e+03 3.797361860051751137e-03 1.086470438167452812e-03 2.537402033340185881e-04 3.756150603294372559e-03 1.023650751449167728e-03 1.888277911348268390e-04
6.527669807582000431e+03 3.804475301876664162e-03 1.092619029805064201e-03 2.552800578996539116e-04 3.771034069359302521e-03 1.032574218697845936e-03 1.897705806186422706e-04
6.528758596511253927e+03 3.814521478489041328e-03 1.100285095162689686e-03 2.569547796156257391e-04 3.791911061853170395e-03 1.044941367581486702e-03 1.913725864142179489e-04
6.529847567046099357e+03 3.819250501692295074e-03 1.102028531022369862e-03 2.564630412962287664e-04 3.799386555328965187e-03 1.048103556968271732e-03 1.912842708406969905e-04
6.530936719216826532e+03 3.816226730123162270e-03 1.096690073609352112e-03 2.543640439398586750e-04 3.788919653743505478e-03 1.039981376379728317e-03 1.894080050988122821e-04
6.532026053053730720e+03 3.809140296652913094e-03 1.088868011720478535e-03 2.529961348045617342e-04 3.773040603846311569e-03 1.029415754601359367e-03 1.876196474768221378e-04
6.533115568587115376e+03 3.805510932579636574e-03 1.086669508367776871e-03 2.539878769312053919e-04 3.770149080082774162e-03 1.028445432893931866e-03 1.878140901681035757e-04
6.534205265847284863e+03 3.807203844189643860e-03 1.091617392376065254e-03 2.560449647717177868e-04 3.782002720981836319e-03 1.037597190588712692e-03 1.895408931886777282e-04
6.535295144864550821e+03 3.808257868513464928e-03 1.096014515496790409e-03 2.565351023804396391e-04 3.792601404711604118e-03 1.045456156134605408e-03 1.904218661366030574e-04
6.536385205669231254e+03 3.804555162787437439e-03 1.095026149414479733e-03 2.555187675170600414e-04 3.792658448219299316e-03 1.045932993292808533e-03 1.896207104437053204e-04
6.537475448291645080e+03 3.797816578298807144e-03 1.091463840566575527e-03 2.556763356551527977e-04 3.786868182942271233e-03 1.043594907969236374e-03 1.892316504381597042e-04
6.538565872762121217e+03 3.792420728132128716e-03 1.090189442038536072e-03 2.572117955423891544e-04 3.783998778089880943e-03 1.044436357915401459e-03 1.902396616060286760e-04
6.539656479110988585e+03 3.789622802287340164e-03 1.090750214643776417e-03 2.571362128946930170e-04 3.782832995057106018e-03 1.045327517203986645e-03 1.903663505800068378e-04
6.540747267368586108e+03 3.786024404689669609e-03 1.089088851585984230e-03 2.547704498283565044e-04 3.774966346099972725e-03 1.039941911585628986e-03 1.888391852844506502e-04
6.541838237565253621e+03 3.779369639232754707e-03 1.084125251509249210e-03 2.514939988031983376e-04 3.760214196518063545e-03 1.029213774017989635e-03 1.867191167548298836e-04
6.542929389731338233e+03 3.766403067857027054e-03 1.075341482646763325e-03 2.484419674146920443e-04 3.739688079804182053e-03 1.016561873257160187e-03 1.847403182182461023e-04
6.544020723897193420e+03 3.745131194591522217e-03 1.061734044924378395e-03 2.450020110700279474e-04 3.712087403982877731e-03 1.002085627987980843e-03 1.822184276534244418e-04
6.545112240093174478e+03 3.723890520632266998e-03 1.048946869559586048e-03 2.413293696008622646e-04 3.687025513499975204e-03 9.895566618070006371e-04 1.789743109839037061e-04
6.546203938349642158e+03 3.715321887284517288e-03 1.047680620104074478e-03 2.407352876616641879e-04 3.681998699903488159e-03 9.891183581203222275e-04 1.777280849637463689e-04
6.547295818696965398e+03 3.718342632055282593e-03 1.056560198776423931e-03 2.430043532513082027e-04 3.697779728099703789e-03 1.001227996312081814e-03 1.792427501641213894e-04
6.548387881165515864e+03 3.720267675817012787e-03 1.064334646798670292e-03 2.435920905554667115e-04 3.716187318786978722e-03 1.013876171782612801e-03 1.802365586627274752e-04
6.549480125785670680e+03 3.712283680215477943e-03 1.064588548615574837e-03 2.413637994322925806e-04 3.720568725839257240e-03 1.017621252685785294e-03 1.788543886505067348e-04
6.550572552587810605e+03 3.692250000312924385e-03 1.056085573509335518e-03 2.385959523962810636e-04 3.704285249114036560e-03 1.009949482977390289e-03 1.762768952175974846e-04
6.551665161602324588e+03 3.662167815491557121e-03 1.040179166011512280e-03 2.365043474128469825e-04 3.669765079393982887e-03 9.924975456669926643e-04 1.741169107845053077e-04
6.552757952859603392e+03 3.621098352596163750e-03 1.017974806018173695e-03 2.334502059966325760e-04 3.621172858402132988e-03 9.677614434622228146e-04 1.715160469757393003e-04
6.553850926390045970e+03 3.570957342162728310e-03 9.949605446308851242e-04 2.293311408720910549e-04 3.568588523194193840e-03 9.438709239475429058e-04 1.681301218923181295e-04
6.554944082224054000e+03 3.513037459924817085e-03 9.785098955035209656e-04 2.263365895487368107e-04 3.519065910950303078e-03 9.292743634432554245e-04 1.653195504331961274e-04
6.556037420392034619e+03 3.439565422013401985e-03 9.683186654001474380e-04 2.254447899758815765e-04 3.461902728304266930e-03 9.216839680448174477e-04 1.639085385249927640e-04
6.557130940924401330e+03 3.333469387143850327e-03 9.536835714243352413e-04 2.242760092485696077e-04 3.372443839907646179e-03 9.086299105547368526e-04 1.623488496989011765e-04
6.558224643851570363e+03 3.181165782734751701e-03 9.258714271709322929e-04 2.204022166552022099e-04 3.235153621062636375e-03 8.826009579934179783e-04 1.588907471159473062e-04
6.559318529203966136e+03 2.977180993184447289e-03 8.820687071420252323e-04 2.110073255607858300e-04 3.046885598450899124e-03 8.434233022853732109e-04 1.518669014330953360e-04
6.560412597012014885e+03 2.735950052738189697e-03 8.188858046196401119e-04 1.881670032162219286e-04 2.821212168782949448e-03 7.897068862803280354e-04 1.360506576020270586e-04
6.561506847306150121e+03 2.527864649891853333e-03 7.517815101891756058e-04 1.548935542814433575e-04 2.622969448566436768e-03 7.326203049160540104e-04 1.118838627007789910e-04
6.562601280116809903e+03 2.494316082447767258e-03 7.414417923428118229e-04 1.497770572314038873e-04 2.588265575468540192e-03 7.213873323053121567e-04 1.060733484337106347e-04
6.563695895474436838e+03 2.654306590557098389e-03 7.957729976624250412e-04 1.783944171620532870e-04 2.738552633672952652e-03 7.657759124413132668e-04 1.258778211195021868e-04
6.564790693409480809e+03 2.905464731156826019e-03 8.643993642181158066e-04 2.059417165582999587e-04 2.976795891299843788e-03 8.259089081548154354e-04 1.469234121032059193e-04
6.565885673952392608e+03 3.135341452434659004e-03 9.145995718427002430e-04 2.188915241276845336e-04 3.195832716301083565e-03 8.741352939978241920e-04 1.576402282807976007e-04
6.566980837133631212e+03 3.297835122793912888e-03 9.437756380066275597e-04 2.239138993900269270e-04 3.347313962876796722e-03 9.047250496223568916e-04 1.620350376470014453e-04
6.568076182983659237e+03 3.404496004804968834e-03 9.614025475457310677e-04 2.258868044009432197e-04 3.439684398472309113e-03 9.219438652507960796e-04 1.634240034036338329e-04
6.569171711532948393e+03 3.480380168184638023e-03 9.787729941308498383e-04 2.280637563671916723e-04 3.505056258291006088e-03 9.385672165080904961e-04 1.648326433496549726e-04
6.570267422811968572e+03 3.536334028467535973e-03 9.949738159775733948e-04 2.306946989847347140e-04 3.557749558240175247e-03 9.568313253112137318e-04 1.673746301094070077e-04
6.571363316851198761e+03 3.572795540094375610e-03 1.002497505396604538e-03 2.312504802830517292e-04 3.589341184124350548e-03 9.658280760049819946e-04 1.687553740339353681e-04
